origin,destination,departure_time,arrival_time,duration,fare,nonstop,layovers
STL,DFW,2024-12-01T15:53:00,2024-12-02T10:18:00,PT18H25M,551.19,False,DEN
STL,DFW,2024-12-01T19:29:00,2024-12-02T16:29:00,PT21H,551.19,False,LAS
STL,DFW,2024-12-01T07:00:00,2024-12-01T16:14:00,PT9H14M,613.59,False,SEA
STL,DFW,2024-12-01T13:39:00,2024-12-01T20:52:00,PT7H13M,617.89,False,DEN
STL,DFW,2024-12-01T11:20:00,2024-12-01T18:39:00,PT7H19M,617.89,False,ORD
STL,DFW,2024-12-01T07:00:00,2024-12-01T23:59:00,PT16H59M,618.92,False,SEA
STL,DFW,2024-12-01T08:40:00,2024-12-01T18:47:00,PT10H7M,692.02,False,DEN
STL,DFW,2024-12-01T16:43:00,2024-12-02T03:01:00,PT10H18M,692.02,False,DEN
STL,DFW,2024-12-01T17:40:00,2024-12-02T02:50:00,PT9H10M,709.22,False,ORD
STL,DFW,2024-12-01T15:20:00,2024-12-02T02:50:00,PT11H30M,709.22,False,ORD
STL,DFW,2024-12-01T14:23:00,2024-12-01T23:59:00,PT9H36M,737.21,False,SEA
STL,DFW,2024-12-01T14:23:00,2024-12-02T04:30:00,PT14H7M,742.54,False,SEA
STL,DFW,2024-12-01T10:10:00,2024-12-01T16:00:00,PT5H50M,788.81,False,ORD
STL,DFW,2024-12-01T15:20:00,2024-12-01T22:42:00,PT7H22M,788.81,False,ORD
STL,DFW,2024-12-01T13:39:00,2024-12-01T23:44:00,PT10H5M,853.27,False,DEN
STL,DFW,2024-12-02T14:12:00,2024-12-02T16:28:00,PT2H16M,265.92,True,None
STL,DFW,2024-12-02T13:59:00,2024-12-02T23:35:00,PT9H36M,220.14,False,LAS
STL,DFW,2024-12-02T13:59:00,2024-12-03T05:19:00,PT15H20M,225.47,False,LAS
STL,DFW,2024-12-02T14:12:00,2024-12-02T16:28:00,PT2H16M,265.92,True,None
STL,DFW,2024-12-02T17:40:00,2024-12-02T22:42:00,PT5H2M,402.89,False,ORD
STL,DFW,2024-12-02T06:30:00,2024-12-02T11:33:00,PT5H3M,402.89,False,ORD
STL,DFW,2024-12-02T08:05:00,2024-12-02T13:26:00,PT5H21M,402.89,False,ORD
STL,DFW,2024-12-02T06:30:00,2024-12-02T13:26:00,PT6H56M,402.89,False,ORD
STL,DFW,2024-12-02T16:35:00,2024-12-02T23:44:00,PT7H9M,402.89,False,DEN
STL,DFW,2024-12-02T08:40:00,2024-12-02T16:43:00,PT8H3M,402.89,False,DEN
STL,DFW,2024-12-02T10:10:00,2024-12-02T16:00:00,PT5H50M,529.74,False,ORD
STL,DFW,2024-12-02T07:00:00,2024-12-02T16:14:00,PT9H14M,613.59,False,SEA
STL,DFW,2024-12-02T14:23:00,2024-12-02T23:59:00,PT9H36M,613.59,False,SEA
STL,DFW,2024-12-02T14:23:00,2024-12-03T04:30:00,PT14H7M,618.92,False,SEA
STL,DFW,2024-12-02T07:00:00,2024-12-02T23:59:00,PT16H59M,618.92,False,SEA
STL,DFW,2024-12-02T13:05:00,2024-12-02T18:39:00,PT5H34M,1098.41,False,ORD
STL,IAH,2024-12-01T06:15:00,2024-12-01T08:28:00,PT2H13M,393.85,True,None
STL,IAH,2024-12-01T16:54:00,2024-12-01T19:09:00,PT2H15M,393.85,True,None
STL,IAH,2024-12-01T11:05:00,2024-12-01T13:25:00,PT2H20M,393.85,True,None
STL,IAH,2024-12-01T08:40:00,2024-12-01T11:05:00,PT2H25M,393.85,True,None
STL,IAH,2024-12-01T15:53:00,2024-12-01T21:57:00,PT6H4M,125.54,False,DEN
STL,IAH,2024-12-01T19:29:00,2024-12-02T16:29:00,PT21H,130.87,False,LAS
STL,IAH,2024-12-01T15:53:00,2024-12-02T08:42:00,PT16H49M,130.87,False,DEN
STL,HOU,2024-12-01T15:53:00,2024-12-02T16:01:00,PT24H8M,130.87,False,DEN
STL,IAH,2024-12-01T13:59:00,2024-12-02T00:21:00,PT10H22M,292.16,False,LAS
STL,IAH,2024-12-01T13:59:00,2024-12-02T01:25:00,PT11H26M,297.49,False,LAS
STL,IAH,2024-12-01T06:15:00,2024-12-01T08:28:00,PT2H13M,393.85,True,None
STL,IAH,2024-12-01T16:54:00,2024-12-01T19:09:00,PT2H15M,393.85,True,None
STL,IAH,2024-12-01T11:05:00,2024-12-01T13:25:00,PT2H20M,393.85,True,None
STL,IAH,2024-12-01T08:40:00,2024-12-01T11:05:00,PT2H25M,393.85,True,None
STL,IAH,2024-12-01T17:40:00,2024-12-01T22:57:00,PT5H17M,402.89,False,ORD
STL,IAH,2024-12-01T17:40:00,2024-12-02T00:15:00,PT6H35M,402.89,False,ORD
STL,IAH,2024-12-01T13:05:00,2024-12-01T18:49:00,PT5H44M,402.89,False,ORD
STL,IAH,2024-12-01T13:05:00,2024-12-01T20:13:00,PT7H8M,402.89,False,ORD
STL,IAH,2024-12-01T08:05:00,2024-12-01T15:40:00,PT7H35M,402.89,False,ORD
STL,IAH,2024-12-01T15:20:00,2024-12-01T22:57:00,PT7H37M,402.89,False,ORD
STL,IAH,2024-12-01T15:20:00,2024-12-01T21:19:00,PT5H59M,540.49,False,ORD
STL,IAH,2024-12-01T08:05:00,2024-12-01T13:36:00,PT5H31M,673.79,False,ORD
STL,IAH,2024-12-01T10:10:00,2024-12-01T15:40:00,PT5H30M,683.46,False,ORD
STL,IAH,2024-12-01T11:20:00,2024-12-01T17:20:00,PT6H,683.46,False,ORD
STL,IAH,2024-12-01T16:43:00,2024-12-01T22:48:00,PT6H5M,714.64,False,DEN
STL,IAH,2024-12-01T07:00:00,2024-12-01T17:59:00,PT10H59M,756.56,False,SEA
STL,IAH,2024-12-01T07:00:00,2024-12-02T05:30:00,PT22H30M,761.89,False,SEA
STL,IAH,2024-12-01T08:40:00,2024-12-01T14:58:00,PT6H18M,867.29,False,DEN
STL,IAH,2024-12-02T06:15:00,2024-12-02T08:30:00,PT2H15M,393.85,True,None
STL,IAH,2024-12-02T16:54:00,2024-12-02T19:09:00,PT2H15M,393.85,True,None
STL,IAH,2024-12-02T11:05:00,2024-12-02T13:25:00,PT2H20M,393.85,True,None
STL,IAH,2024-12-02T08:40:00,2024-12-02T11:05:00,PT2H25M,393.85,True,None
STL,IAH,2024-12-02T13:59:00,2024-12-03T00:21:00,PT10H22M,292.16,False,LAS
STL,IAH,2024-12-02T13:59:00,2024-12-03T01:25:00,PT11H26M,297.49,False,LAS
STL,IAH,2024-12-02T06:15:00,2024-12-02T08:30:00,PT2H15M,393.85,True,None
STL,IAH,2024-12-02T16:54:00,2024-12-02T19:09:00,PT2H15M,393.85,True,None
STL,IAH,2024-12-02T11:05:00,2024-12-02T13:25:00,PT2H20M,393.85,True,None
STL,IAH,2024-12-02T08:40:00,2024-12-02T11:05:00,PT2H25M,393.85,True,None
STL,IAH,2024-12-02T06:30:00,2024-12-02T11:47:00,PT5H17M,402.89,False,ORD
STL,IAH,2024-12-02T17:40:00,2024-12-02T22:57:00,PT5H17M,402.89,False,ORD
STL,IAH,2024-12-02T10:10:00,2024-12-02T15:40:00,PT5H30M,402.89,False,ORD
STL,IAH,2024-12-02T08:05:00,2024-12-02T13:36:00,PT5H31M,402.89,False,ORD
STL,IAH,2024-12-02T17:40:00,2024-12-03T00:15:00,PT6H35M,402.89,False,ORD
STL,IAH,2024-12-02T06:30:00,2024-12-02T13:36:00,PT7H6M,402.89,False,ORD
STL,IAH,2024-12-02T08:05:00,2024-12-02T15:40:00,PT7H35M,402.89,False,ORD
STL,IAH,2024-12-02T15:20:00,2024-12-02T21:19:00,PT5H59M,402.89,False,ORD
STL,IAH,2024-12-02T15:20:00,2024-12-02T22:57:00,PT7H37M,402.89,False,ORD
STL,IAH,2024-12-02T10:10:00,2024-12-02T17:20:00,PT7H10M,497.49,False,ORD
STL,IAH,2024-12-02T14:12:00,2024-12-02T20:29:00,PT6H17M,560.91,False,DFW
STL,IAH,2024-12-02T20:00:00,2024-12-03T08:42:00,PT12H42M,566.24,False,DEN
STL,IAH,2024-12-02T20:00:00,2024-12-03T12:11:00,PT16H11M,566.24,False,DEN
STL,HOU,2024-12-02T20:00:00,2024-12-03T18:40:00,PT22H40M,566.24,False,DEN
STL,IAH,2024-12-02T19:29:00,2024-12-03T16:29:00,PT21H,566.24,False,LAS
STL,IAH,2024-12-02T08:40:00,2024-12-02T14:58:00,PT6H18M,714.64,False,DEN
STL,IAH,2024-12-02T16:35:00,2024-12-02T22:59:00,PT6H24M,714.64,False,DEN
STL,IAH,2024-12-02T07:00:00,2024-12-02T17:59:00,PT10H59M,756.56,False,SEA
STL,IAH,2024-12-02T14:23:00,2024-12-03T05:30:00,PT15H7M,761.89,False,SEA
STL,IAH,2024-12-02T07:00:00,2024-12-03T05:30:00,PT22H30M,761.89,False,SEA
STL,IAH,2024-12-02T13:05:00,2024-12-02T18:49:00,PT5H44M,965.11,False,ORD
STL,MCI,2024-12-01T13:59:00,2024-12-02T04:46:00,PT14H47M,258.79,False,LAS
STL,MCI,2024-12-01T13:59:00,2024-12-02T12:17:00,PT22H18M,258.79,False,LAS
STL,MCI,2024-12-01T15:53:00,2024-12-02T08:40:00,PT16H47M,566.24,False,DEN
STL,MCI,2024-12-01T17:40:00,2024-12-01T21:48:00,PT4H8M,620.04,False,ORD
STL,MCI,2024-12-01T13:05:00,2024-12-01T17:38:00,PT4H33M,620.04,False,ORD
STL,MCI,2024-12-01T08:05:00,2024-12-01T14:28:00,PT6H23M,620.04,False,ORD
STL,MCI,2024-12-01T15:20:00,2024-12-01T21:48:00,PT6H28M,620.04,False,ORD
STL,MCI,2024-12-01T17:40:00,2024-12-01T23:07:00,PT5H27M,659.81,False,ORD
STL,MCI,2024-12-01T13:05:00,2024-12-01T19:45:00,PT6H40M,659.81,False,ORD
STL,MCI,2024-12-01T10:10:00,2024-12-01T14:28:00,PT4H18M,678.09,False,ORD
STL,MCI,2024-12-01T07:00:00,2024-12-01T23:59:00,PT16H59M,719.97,False,SEA
STL,MCI,2024-12-01T08:40:00,2024-12-01T16:08:00,PT7H28M,721.09,False,DEN
STL,MCI,2024-12-01T08:40:00,2024-12-01T20:30:00,PT11H50M,726.42,False,DEN
STL,MCI,2024-12-01T15:20:00,2024-12-01T19:45:00,PT4H25M,769.46,False,ORD
STL,MCI,2024-12-01T14:23:00,2024-12-01T23:59:00,PT9H36M,838.26,False,SEA
STL,MCI,2024-12-01T14:23:00,2024-12-02T13:58:00,PT23H35M,843.59,False,SEA
STL,MCI,2024-12-01T16:43:00,2024-12-01T23:44:00,PT7H1M,867.29,False,DEN
STL,MCI,2024-12-01T13:39:00,2024-12-01T20:30:00,PT6H51M,883.41,False,DEN
STL,MCI,2024-12-01T13:39:00,2024-12-01T23:44:00,PT10H5M,888.74,False,DEN
STL,MCI,2024-12-01T16:43:00,2024-12-02T02:44:00,PT10H1M,996.24,False,DEN
STL,MCI,2024-12-01T07:00:00,2024-12-01T23:44:00,PT16H44M,2020.1,False,SEA
STL,MCI,2024-12-02T13:59:00,2024-12-03T04:46:00,PT14H47M,258.79,False,LAS
STL,MCI,2024-12-02T13:59:00,2024-12-03T12:17:00,PT22H18M,258.79,False,LAS
STL,MCI,2024-12-02T20:00:00,2024-12-03T08:40:00,PT12H40M,566.24,False,DEN
STL,MCI,2024-12-02T06:30:00,2024-12-02T10:29:00,PT3H59M,620.04,False,ORD
STL,MCI,2024-12-02T10:10:00,2024-12-02T14:21:00,PT4H11M,620.04,False,ORD
STL,MCI,2024-12-02T17:40:00,2024-12-02T21:55:00,PT4H15M,620.04,False,ORD
STL,MCI,2024-12-02T08:05:00,2024-12-02T14:21:00,PT6H16M,620.04,False,ORD
STL,MCI,2024-12-02T15:20:00,2024-12-02T21:55:00,PT6H35M,620.04,False,ORD
STL,MCI,2024-12-02T17:40:00,2024-12-03T10:29:00,PT16H49M,625.37,False,ORD
STL,MCI,2024-12-02T14:23:00,2024-12-02T23:59:00,PT9H36M,714.64,False,SEA
STL,MCI,2024-12-02T07:00:00,2024-12-02T23:59:00,PT16H59M,719.97,False,SEA
STL,MCI,2024-12-02T14:23:00,2024-12-03T13:31:00,PT23H8M,719.97,False,SEA
STL,MCI,2024-12-02T16:35:00,2024-12-02T23:44:00,PT7H9M,721.09,False,DEN
STL,MCI,2024-12-02T08:40:00,2024-12-02T16:08:00,PT7H28M,721.09,False,DEN
STL,MCI,2024-12-02T13:39:00,2024-12-02T23:44:00,PT10H5M,726.42,False,DEN
STL,MCI,2024-12-02T08:40:00,2024-12-02T20:30:00,PT11H50M,726.42,False,DEN
STL,MCI,2024-12-02T16:35:00,2024-12-03T12:51:00,PT20H16M,726.42,False,DEN
STL,MCI,2024-12-02T07:00:00,2024-12-02T23:44:00,PT16H44M,862.33,False,SEA
STL,MCI,2024-12-02T13:39:00,2024-12-02T20:30:00,PT6H51M,867.29,False,DEN
STL,MCI,2024-12-02T13:05:00,2024-12-02T17:38:00,PT4H33M,1167.21,False,ORD
STL,MCI,2024-12-02T13:05:00,2024-12-02T19:45:00,PT6H40M,1473.59,False,ORD
STL,OKC,2024-12-01T16:43:00,2024-12-01T23:37:00,PT6H54M,383.54,False,DEN
STL,OKC,2024-12-01T13:05:00,2024-12-01T18:53:00,PT5H48M,512.54,False,ORD
STL,OKC,2024-12-01T15:53:00,2024-12-02T15:46:00,PT23H53M,523.24,False,DEN
STL,OKC,2024-12-01T17:40:00,2024-12-01T22:07:00,PT4H27M,523.29,False,ORD
STL,OKC,2024-12-01T10:10:00,2024-12-01T15:58:00,PT5H48M,523.29,False,ORD
STL,OKC,2024-12-01T08:05:00,2024-12-01T15:58:00,PT7H53M,523.29,False,ORD
STL,OKC,2024-12-01T15:20:00,2024-12-01T22:07:00,PT6H47M,554.46,False,ORD
STL,OKC,2024-12-01T13:39:00,2024-12-01T20:14:00,PT6H35M,627.56,False,DEN
STL,OKC,2024-12-01T11:20:00,2024-12-01T18:53:00,PT7H33M,627.56,False,ORD
STL,OKC,2024-12-01T07:00:00,2024-12-02T13:58:00,PT30H58M,676.97,False,SEA
STL,OKC,2024-12-01T17:40:00,2024-12-02T11:50:00,PT18H10M,684.49,False,ORD
STL,OKC,2024-12-01T16:43:00,2024-12-02T12:51:00,PT20H8M,689.87,False,DEN
STL,OKC,2024-12-01T14:23:00,2024-12-02T13:58:00,PT23H35M,800.59,False,SEA
STL,OKC,2024-12-01T08:40:00,2024-12-01T16:29:00,PT7H49M,845.79,False,DEN
STL,OKC,2024-12-01T13:39:00,2024-12-01T23:37:00,PT9H58M,851.12,False,DEN
STL,OKC,2024-12-01T08:40:00,2024-12-01T18:29:00,PT9H49M,853.27,False,DEN
STL,OKC,2024-12-01T06:30:00,2024-12-01T11:50:00,PT5H20M,938.24,False,ORD
STL,OKC,2024-12-02T17:40:00,2024-12-02T22:07:00,PT4H27M,383.54,False,ORD
STL,OKC,2024-12-02T16:35:00,2024-12-02T23:37:00,PT7H2M,383.54,False,DEN
STL,OKC,2024-12-02T10:10:00,2024-12-02T15:58:00,PT5H48M,383.54,False,ORD
STL,OKC,2024-12-02T08:05:00,2024-12-02T15:58:00,PT7H53M,383.54,False,ORD
STL,OKC,2024-12-02T20:00:00,2024-12-03T12:42:00,PT16H42M,523.24,False,DEN
STL,OKC,2024-12-02T06:30:00,2024-12-02T11:50:00,PT5H20M,523.29,False,ORD
STL,OKC,2024-12-02T13:39:00,2024-12-02T20:14:00,PT6H35M,627.56,False,DEN
STL,OKC,2024-12-02T08:40:00,2024-12-02T18:29:00,PT9H49M,689.87,False,DEN
STL,OKC,2024-12-02T16:35:00,2024-12-03T12:51:00,PT20H16M,689.87,False,DEN
STL,OKC,2024-12-02T13:39:00,2024-12-02T23:37:00,PT9H58M,689.87,False,DEN
STL,OKC,2024-12-02T08:40:00,2024-12-02T16:29:00,PT7H49M,798.49,False,DEN
STL,OKC,2024-12-02T15:20:00,2024-12-02T22:07:00,PT6H47M,827.51,False,ORD
STL,OKC,2024-12-02T13:05:00,2024-12-02T18:53:00,PT5H48M,1003.81,False,ORD
STL,MSP,2024-12-01T13:59:00,2024-12-02T12:56:00,PT22H57M,288.89,False,LAS
STL,MSP,2024-12-01T10:10:00,2024-12-01T14:17:00,PT4H7M,310.44,False,ORD
STL,MSP,2024-12-01T17:40:00,2024-12-01T22:51:00,PT5H11M,310.44,False,ORD
STL,MSP,2024-12-01T08:05:00,2024-12-01T14:17:00,PT6H12M,310.44,False,ORD
STL,MSP,2024-12-01T08:40:00,2024-12-01T16:24:00,PT7H44M,310.44,False,DEN
STL,MSP,2024-12-01T17:40:00,2024-12-01T21:31:00,PT3H51M,408.26,False,ORD
STL,MSP,2024-12-01T13:05:00,2024-12-01T17:37:00,PT4H32M,408.26,False,ORD
STL,MSP,2024-12-01T10:10:00,2024-12-01T15:58:00,PT5H48M,408.26,False,ORD
STL,MSP,2024-12-01T06:30:00,2024-12-01T10:23:00,PT3H53M,512.54,False,ORD
STL,MSP,2024-12-01T11:20:00,2024-12-01T15:58:00,PT4H38M,512.54,False,ORD
STL,MSP,2024-12-01T15:53:00,2024-12-02T09:40:00,PT17H47M,523.24,False,DEN
STL,MSP,2024-12-01T16:43:00,2024-12-01T23:59:00,PT7H16M,600.69,False,DEN
STL,MSP,2024-12-01T16:43:00,2024-12-02T03:06:00,PT10H23M,606.02,False,DEN
STL,MSP,2024-12-01T13:39:00,2024-12-01T20:54:00,PT7H15M,610.36,False,DEN
STL,MSP,2024-12-01T15:20:00,2024-12-01T21:31:00,PT6H11M,645.84,False,ORD
STL,MSP,2024-12-01T11:20:00,2024-12-01T17:37:00,PT6H17M,645.84,False,ORD
STL,MSP,2024-12-01T08:40:00,2024-12-01T20:54:00,PT12H14M,701.69,False,DEN
STL,MSP,2024-12-01T13:39:00,2024-12-01T23:59:00,PT10H20M,767.27,False,DEN
STL,MSP,2024-12-01T15:20:00,2024-12-01T20:03:00,PT4H43M,774.84,False,ORD
STL,MSP,2024-12-01T07:00:00,2024-12-01T23:59:00,PT16H59M,814.57,False,SEA
STL,MSP,2024-12-01T14:23:00,2024-12-01T23:59:00,PT9H36M,932.86,False,SEA
STL,MSP,2024-12-01T14:23:00,2024-12-02T13:25:00,PT23H2M,938.19,False,SEA
STL,MSP,2024-12-02T13:59:00,2024-12-03T12:56:00,PT22H57M,288.89,False,LAS
STL,MSP,2024-12-02T17:40:00,2024-12-02T21:31:00,PT3H51M,310.44,False,ORD
STL,MSP,2024-12-02T10:10:00,2024-12-02T14:17:00,PT4H7M,310.44,False,ORD
STL,MSP,2024-12-02T17:40:00,2024-12-02T22:51:00,PT5H11M,310.44,False,ORD
STL,MSP,2024-12-02T10:10:00,2024-12-02T15:58:00,PT5H48M,310.44,False,ORD
STL,MSP,2024-12-02T08:05:00,2024-12-02T14:17:00,PT6H12M,310.44,False,ORD
STL,MSP,2024-12-02T16:35:00,2024-12-02T23:59:00,PT7H24M,310.44,False,DEN
STL,MSP,2024-12-02T08:40:00,2024-12-02T16:24:00,PT7H44M,310.44,False,DEN
STL,MSP,2024-12-02T06:30:00,2024-12-02T10:23:00,PT3H53M,310.44,False,ORD
STL,MSP,2024-12-02T11:20:00,2024-12-02T15:58:00,PT4H38M,408.26,False,ORD
STL,MSP,2024-12-02T11:20:00,2024-12-02T17:36:00,PT6H16M,512.54,False,ORD
STL,MSP,2024-12-02T15:20:00,2024-12-02T21:31:00,PT6H11M,515.76,False,ORD
STL,MSP,2024-12-02T20:00:00,2024-12-03T09:40:00,PT13H40M,523.24,False,DEN
STL,MSP,2024-12-02T20:00:00,2024-12-03T19:42:00,PT23H42M,523.24,False,DEN
STL,MSP,2024-12-02T13:39:00,2024-12-02T23:59:00,PT10H20M,606.02,False,DEN
STL,MSP,2024-12-02T16:35:00,2024-12-03T12:39:00,PT20H4M,606.02,False,DEN
STL,MSP,2024-12-02T13:39:00,2024-12-03T12:39:00,PT23H,606.02,False,DEN
STL,MSP,2024-12-02T15:20:00,2024-12-02T22:51:00,PT7H31M,630.74,False,ORD
STL,MSP,2024-12-02T14:23:00,2024-12-03T13:25:00,PT23H2M,719.97,False,SEA
STL,MSP,2024-12-02T13:05:00,2024-12-02T17:36:00,PT4H31M,1265.04,False,ORD
MCI,EWR,2024-12-01T06:45:00,2024-12-01T10:41:00,PT2H56M,478.77,True,None
MCI,EWR,2024-12-01T16:44:00,2024-12-01T20:36:00,PT2H52M,664.75,True,None
MCI,EWR,2024-12-01T05:36:00,2024-12-01T17:29:00,PT10H53M,179.29,False,LAS
MCI,EWR,2024-12-01T11:06:00,2024-12-02T09:04:00,PT20H58M,223.32,False,BOS
MCI,EWR,2024-12-01T11:06:00,2024-12-02T12:14:00,PT24H8M,223.32,False,BOS
MCI,EWR,2024-12-01T22:18:00,2024-12-02T17:29:00,PT18H11M,298.57,False,LAS
MCI,EWR,2024-12-01T05:36:00,2024-12-02T05:25:00,PT22H49M,298.57,False,LAS
MCI,EWR,2024-12-01T22:18:00,2024-12-03T05:25:00,PT30H7M,298.57,False,LAS
MCI,LGA,2024-12-01T08:00:00,2024-12-01T15:09:00,PT6H9M,408.28,True,None
MCI,LGA,2024-12-01T14:02:00,2024-12-01T21:29:00,PT6H27M,412.56,False,DEN
MCI,LGA,2024-12-01T09:00:00,2024-12-01T17:27:00,PT7H27M,412.56,False,DEN
MCI,LGA,2024-12-01T08:00:00,2024-12-01T16:08:00,PT7H8M,412.56,False,ORD
MCI,EWR,2024-12-01T06:45:00,2024-12-01T10:41:00,PT2H56M,478.77,True,None
MCI,EWR,2024-12-01T14:02:00,2024-12-01T21:20:00,PT6H18M,487.81,False,DEN
MCI,EWR,2024-12-01T09:00:00,2024-12-01T17:18:00,PT7H18M,487.81,False,DEN
MCI,EWR,2024-12-01T21:32:00,2024-12-02T03:14:00,PT4H42M,545.86,False,ORD
MCI,EWR,2024-12-01T18:50:00,2024-12-02T01:23:00,PT5H33M,563.06,False,ORD
MCI,LGA,2024-12-01T19:45:00,2024-12-02T22:00:00,PT25H15M,566.24,False,DEN
MCI,LGA,2024-12-01T06:00:00,2024-12-01T13:52:00,PT6H52M,583.49,False,DEN
MCI,LGA,2024-12-01T11:35:00,2024-12-01T17:10:00,PT4H35M,598.54,False,ORD
MCI,LGA,2024-12-01T15:30:00,2024-12-01T21:11:00,PT4H41M,598.54,False,ORD
MCI,LGA,2024-12-01T10:05:00,2024-12-01T16:08:00,PT5H3M,598.54,False,ORD
MCI,LGA,2024-12-01T10:05:00,2024-12-01T17:10:00,PT6H5M,598.54,False,ORD
MCI,LGA,2024-12-01T05:00:00,2024-12-01T11:07:00,PT5H7M,598.54,False,ORD
MCI,LGA,2024-12-01T15:30:00,2024-12-01T21:44:00,PT5H14M,598.54,False,ORD
MCI,LGA,2024-12-01T14:02:00,2024-12-01T23:27:00,PT8H25M,598.54,False,DEN
MCI,EWR,2024-12-01T14:02:00,2024-12-01T21:59:00,PT6H57M,630.79,False,DEN
MCI,JFK,2024-12-01T16:41:00,2024-12-02T15:40:00,PT21H59M,633.97,False,PDX
MCI,EWR,2024-12-01T16:44:00,2024-12-01T20:36:00,PT2H52M,664.75,True,None
MCI,EWR,2024-12-01T11:35:00,2024-12-01T17:05:00,PT4H30M,673.79,False,ORD
MCI,EWR,2024-12-01T11:35:00,2024-12-01T17:59:00,PT5H24M,673.79,False,ORD
MCI,EWR,2024-12-01T15:30:00,2024-12-01T21:21:00,PT4H51M,673.79,False,ORD
MCI,EWR,2024-12-01T10:05:00,2024-12-01T16:00:00,PT4H55M,673.79,False,ORD
MCI,EWR,2024-12-01T10:05:00,2024-12-01T17:05:00,PT6H,673.79,False,ORD
MCI,EWR,2024-12-01T08:00:00,2024-12-01T15:06:00,PT6H6M,673.79,False,ORD
MCI,EWR,2024-12-01T11:40:00,2024-12-01T19:30:00,PT6H50M,673.79,False,DEN
MCI,EWR,2024-12-01T15:30:00,2024-12-01T23:24:00,PT6H54M,673.79,False,ORD
MCI,LGA,2024-12-01T11:40:00,2024-12-01T19:47:00,PT7H7M,759.79,False,DEN
MCI,LGA,2024-12-01T08:00:00,2024-12-01T14:07:00,PT5H7M,801.71,False,ORD
MCI,LGA,2024-12-01T11:35:00,2024-12-01T18:16:00,PT5H41M,801.71,False,ORD
MCI,EWR,2024-12-01T18:50:00,2024-12-02T00:43:00,PT4H53M,836.11,False,ORD
MCI,EWR,2024-12-01T08:00:00,2024-12-01T14:06:00,PT5H6M,836.11,False,ORD
MCI,EWR,2024-12-01T05:00:00,2024-12-01T12:29:00,PT6H29M,836.11,False,ORD
MCI,EWR,2024-12-01T05:00:00,2024-12-01T14:06:00,PT8H6M,841.44,False,ORD
MCI,LGA,2024-12-01T05:00:00,2024-12-01T12:12:00,PT6H12M,844.71,False,ORD
MCI,EWR,2024-12-01T06:00:00,2024-12-01T14:00:00,PT7H,925.34,False,DEN
MCI,EWR,2024-12-01T08:05:00,2024-12-01T17:35:00,PT8H30M,939.27,False,DCA
MCI,EWR,2024-12-01T12:35:00,2024-12-01T21:45:00,PT8H10M,990.87,False,DCA
MCI,EWR,2024-12-01T06:30:00,2024-12-01T14:20:00,PT6H50M,1554.23,True,None
MCI,EWR,2024-12-01T21:30:00,2024-12-02T05:39:00,PT7H9M,2003.56,False,DEN
MCI,EWR,2024-12-02T16:44:00,2024-12-02T20:36:00,PT2H52M,664.75,True,None
MCI,EWR,2024-12-02T06:34:00,2024-12-02T10:30:00,PT2H56M,664.75,True,None
MCI,EWR,2024-12-02T05:36:00,2024-12-02T17:29:00,PT10H53M,168.54,False,LAS
MCI,LGA,2024-12-02T18:22:00,2024-12-03T15:59:00,PT20H37M,236.22,False,DFW
MCI,EWR,2024-12-02T18:22:00,2024-12-03T12:52:00,PT17H30M,267.39,False,DFW
MCI,EWR,2024-12-02T22:18:00,2024-12-03T17:29:00,PT18H11M,298.57,False,LAS
MCI,EWR,2024-12-02T05:36:00,2024-12-03T05:25:00,PT22H49M,298.57,False,LAS
MCI,EWR,2024-12-02T22:18:00,2024-12-04T05:25:00,PT30H7M,298.57,False,LAS
MCI,LGA,2024-12-02T08:00:00,2024-12-02T15:09:00,PT6H9M,408.28,True,None
MCI,LGA,2024-12-02T10:05:00,2024-12-02T16:08:00,PT5H3M,412.56,False,ORD
MCI,LGA,2024-12-02T06:00:00,2024-12-02T12:12:00,PT5H12M,412.56,False,ORD
MCI,LGA,2024-12-02T10:05:00,2024-12-02T17:10:00,PT6H5M,412.56,False,ORD
MCI,LGA,2024-12-02T06:00:00,2024-12-02T13:16:00,PT6H16M,412.56,False,ORD
MCI,LGA,2024-12-02T06:00:00,2024-12-02T13:52:00,PT6H52M,412.56,False,DEN
MCI,LGA,2024-12-02T11:40:00,2024-12-02T19:47:00,PT7H7M,412.56,False,DEN
MCI,LGA,2024-12-02T08:00:00,2024-12-02T16:08:00,PT7H8M,412.56,False,ORD
MCI,LGA,2024-12-02T08:55:00,2024-12-02T17:27:00,PT7H32M,412.56,False,DEN
MCI,LGA,2024-12-02T11:40:00,2024-12-02T21:29:00,PT8H49M,412.56,False,DEN
MCI,EWR,2024-12-02T16:44:00,2024-12-02T20:36:00,PT2H52M,478.77,True,None
MCI,EWR,2024-12-02T18:50:00,2024-12-03T00:43:00,PT4H53M,487.81,False,ORD
MCI,EWR,2024-12-02T10:05:00,2024-12-02T16:00:00,PT4H55M,487.81,False,ORD
MCI,EWR,2024-12-02T08:00:00,2024-12-02T14:06:00,PT5H6M,487.81,False,ORD
MCI,EWR,2024-12-02T10:05:00,2024-12-02T17:05:00,PT6H,487.81,False,ORD
MCI,EWR,2024-12-02T08:00:00,2024-12-02T15:06:00,PT6H6M,487.81,False,ORD
MCI,EWR,2024-12-02T11:40:00,2024-12-02T19:30:00,PT6H50M,487.81,False,DEN
